Branch Name,Commit Hash,File Name,Method Name,Method Code,Commit Link,Method Code No Comments,Tokens
master,350d3896970246aa8c821e623de0487adfdb1105,ReactButton.java,reactButtonLoveState,"    private void reactButtonLoveState() {
        mCurrentReactState = true;
        mCurrentReactType = LOVE;
        mReactButton.setText(mCurrentReactType);
        mReactButton.setTextColor(ReactConstance.getColor(ReactConstance.RED_LOVE));
        mReactButton.setCompoundDrawablesWithIntrinsicBounds(R.mipmap.love, 0, 0, 0);
    }",https://www.github.com/amrdeveloper/reactbutton/commit/350d3896970246aa8c821e623de0487adfdb1105,"    private void reactButtonLoveState() {
        mCurrentReactState = true;
        mCurrentReactType = LOVE;
        mReactButton.setText(mCurrentReactType);
        mReactButton.setTextColor(ReactConstance.getColor(ReactConstance.RED_LOVE));
        mReactButton.setCompoundDrawablesWithIntrinsicBounds(R.mipmap.love, 0, 0, 0);
    }
","['    ', 'private', ' ', 'void', ' ', 'reactButtonLoveState', '(', ')', ' ', '{', '\n', '        ', 'mCurrentReactState', ' ', '=', ' ', 'true', ';', '\n', '        ', 'mCurrentReactType', ' ', '=', ' ', 'LOVE', ';', '\n', '        ', 'mReactButton', '.', 'setText', '(', 'mCurrentReactType', ')', ';', '\n', '        ', 'mReactButton', '.', 'setTextColor', '(', 'ReactConstance', '.', 'getColor', '(', 'ReactConstance', '.', 'RED_LOVE', ')', ')', ';', '\n', '        ', 'mReactButton', '.', 'setCompoundDrawablesWithIntrinsicBounds', '(', 'R', '.', 'mipmap', '.', 'love', ',', ' ', '0', ',', ' ', '0', ',', ' ', '0', ')', ';', '\n', '    ', '}', '\n', '<END>']"
master,350d3896970246aa8c821e623de0487adfdb1105,ReactButton.java,reactButtonSmileState,"    private void reactButtonSmileState() {
        mCurrentReactState = true;
        mCurrentReactType = SMILE;
        mReactButton.setText(mCurrentReactType);
        mReactButton.setTextColor(ReactConstance.getColor(ReactConstance.YELLOW_HAHA));
        mReactButton.setCompoundDrawablesWithIntrinsicBounds(R.mipmap.smile, 0, 0, 0);
    }",https://www.github.com/amrdeveloper/reactbutton/commit/350d3896970246aa8c821e623de0487adfdb1105,"    private void reactButtonSmileState() {
        mCurrentReactState = true;
        mCurrentReactType = SMILE;
        mReactButton.setText(mCurrentReactType);
        mReactButton.setTextColor(ReactConstance.getColor(ReactConstance.YELLOW_HAHA));
        mReactButton.setCompoundDrawablesWithIntrinsicBounds(R.mipmap.smile, 0, 0, 0);
    }
","['    ', 'private', ' ', 'void', ' ', 'reactButtonSmileState', '(', ')', ' ', '{', '\n', '        ', 'mCurrentReactState', ' ', '=', ' ', 'true', ';', '\n', '        ', 'mCurrentReactType', ' ', '=', ' ', 'SMILE', ';', '\n', '        ', 'mReactButton', '.', 'setText', '(', 'mCurrentReactType', ')', ';', '\n', '        ', 'mReactButton', '.', 'setTextColor', '(', 'ReactConstance', '.', 'getColor', '(', 'ReactConstance', '.', 'YELLOW_HAHA', ')', ')', ';', '\n', '        ', 'mReactButton', '.', 'setCompoundDrawablesWithIntrinsicBounds', '(', 'R', '.', 'mipmap', '.', 'smile', ',', ' ', '0', ',', ' ', '0', ',', ' ', '0', ')', ';', '\n', '    ', '}', '\n', '<END>']"
master,350d3896970246aa8c821e623de0487adfdb1105,ReactButton.java,reactButtonWowState,"    private void reactButtonWowState() {
        mCurrentReactState = true;
        mCurrentReactType = WOW;
        mReactButton.setText(mCurrentReactType);
        mReactButton.setTextColor(ReactConstance.getColor(ReactConstance.YELLOW_WOW));
        mReactButton.setCompoundDrawablesWithIntrinsicBounds(R.mipmap.wow, 0, 0, 0);
    }",https://www.github.com/amrdeveloper/reactbutton/commit/350d3896970246aa8c821e623de0487adfdb1105,"    private void reactButtonWowState() {
        mCurrentReactState = true;
        mCurrentReactType = WOW;
        mReactButton.setText(mCurrentReactType);
        mReactButton.setTextColor(ReactConstance.getColor(ReactConstance.YELLOW_WOW));
        mReactButton.setCompoundDrawablesWithIntrinsicBounds(R.mipmap.wow, 0, 0, 0);
    }
","['    ', 'private', ' ', 'void', ' ', 'reactButtonWowState', '(', ')', ' ', '{', '\n', '        ', 'mCurrentReactState', ' ', '=', ' ', 'true', ';', '\n', '        ', 'mCurrentReactType', ' ', '=', ' ', 'WOW', ';', '\n', '        ', 'mReactButton', '.', 'setText', '(', 'mCurrentReactType', ')', ';', '\n', '        ', 'mReactButton', '.', 'setTextColor', '(', 'ReactConstance', '.', 'getColor', '(', 'ReactConstance', '.', 'YELLOW_WOW', ')', ')', ';', '\n', '        ', 'mReactButton', '.', 'setCompoundDrawablesWithIntrinsicBounds', '(', 'R', '.', 'mipmap', '.', 'wow', ',', ' ', '0', ',', ' ', '0', ',', ' ', '0', ')', ';', '\n', '    ', '}', '\n', '<END>']"
master,350d3896970246aa8c821e623de0487adfdb1105,ReactButton.java,reactButtonSadState,"    private void reactButtonSadState() {
        mCurrentReactState = true;
        mCurrentReactType = SAD;
        mReactButton.setText(mCurrentReactType);
        mReactButton.setTextColor(ReactConstance.getColor(ReactConstance.YELLOW_HAHA));
        mReactButton.setCompoundDrawablesWithIntrinsicBounds(R.mipmap.sad, 0, 0, 0);
    }",https://www.github.com/amrdeveloper/reactbutton/commit/350d3896970246aa8c821e623de0487adfdb1105,"    private void reactButtonSadState() {
        mCurrentReactState = true;
        mCurrentReactType = SAD;
        mReactButton.setText(mCurrentReactType);
        mReactButton.setTextColor(ReactConstance.getColor(ReactConstance.YELLOW_HAHA));
        mReactButton.setCompoundDrawablesWithIntrinsicBounds(R.mipmap.sad, 0, 0, 0);
    }
","['    ', 'private', ' ', 'void', ' ', 'reactButtonSadState', '(', ')', ' ', '{', '\n', '        ', 'mCurrentReactState', ' ', '=', ' ', 'true', ';', '\n', '        ', 'mCurrentReactType', ' ', '=', ' ', 'SAD', ';', '\n', '        ', 'mReactButton', '.', 'setText', '(', 'mCurrentReactType', ')', ';', '\n', '        ', 'mReactButton', '.', 'setTextColor', '(', 'ReactConstance', '.', 'getColor', '(', 'ReactConstance', '.', 'YELLOW_HAHA', ')', ')', ';', '\n', '        ', 'mReactButton', '.', 'setCompoundDrawablesWithIntrinsicBounds', '(', 'R', '.', 'mipmap', '.', 'sad', ',', ' ', '0', ',', ' ', '0', ',', ' ', '0', ')', ';', '\n', '    ', '}', '\n', '<END>']"
master,350d3896970246aa8c821e623de0487adfdb1105,ReactButton.java,reactButtonAngryState,"    private void reactButtonAngryState() {
        mCurrentReactState = true;
        mCurrentReactType = ANGRY;
        mReactButton.setText(mCurrentReactType);
        mReactButton.setTextColor(ReactConstance.getColor(ReactConstance.RED_ANGRY));
        mReactButton.setCompoundDrawablesWithIntrinsicBounds(R.mipmap.angry, 0, 0, 0);
    }",https://www.github.com/amrdeveloper/reactbutton/commit/350d3896970246aa8c821e623de0487adfdb1105,"    private void reactButtonAngryState() {
        mCurrentReactState = true;
        mCurrentReactType = ANGRY;
        mReactButton.setText(mCurrentReactType);
        mReactButton.setTextColor(ReactConstance.getColor(ReactConstance.RED_ANGRY));
        mReactButton.setCompoundDrawablesWithIntrinsicBounds(R.mipmap.angry, 0, 0, 0);
    }
","['    ', 'private', ' ', 'void', ' ', 'reactButtonAngryState', '(', ')', ' ', '{', '\n', '        ', 'mCurrentReactState', ' ', '=', ' ', 'true', ';', '\n', '        ', 'mCurrentReactType', ' ', '=', ' ', 'ANGRY', ';', '\n', '        ', 'mReactButton', '.', 'setText', '(', 'mCurrentReactType', ')', ';', '\n', '        ', 'mReactButton', '.', 'setTextColor', '(', 'ReactConstance', '.', 'getColor', '(', 'ReactConstance', '.', 'RED_ANGRY', ')', ')', ';', '\n', '        ', 'mReactButton', '.', 'setCompoundDrawablesWithIntrinsicBounds', '(', 'R', '.', 'mipmap', '.', 'angry', ',', ' ', '0', ',', ' ', '0', ',', ' ', '0', ')', ';', '\n', '    ', '}', '\n', '<END>']"
master,350d3896970246aa8c821e623de0487adfdb1105,ReactButton.java,reactButtonDefaultSetting,"    private void reactButtonDefaultSetting() {
        mReactButton.setText(LIKE);
        mReactButton.setOnClickListener(this);
        mReactButton.setOnLongClickListener(this);
        mReactButton.setCompoundDrawablesWithIntrinsicBounds(R.mipmap.reset, 0, 0, 0);
    }",https://www.github.com/amrdeveloper/reactbutton/commit/350d3896970246aa8c821e623de0487adfdb1105,"    private void reactButtonDefaultSetting() {
        mReactButton.setText(LIKE);
        mReactButton.setOnClickListener(this);
        mReactButton.setOnLongClickListener(this);
        mReactButton.setCompoundDrawablesWithIntrinsicBounds(R.mipmap.reset, 0, 0, 0);
    }
","['    ', 'private', ' ', 'void', ' ', 'reactButtonDefaultSetting', '(', ')', ' ', '{', '\n', '        ', 'mReactButton', '.', 'setText', '(', 'LIKE', ')', ';', '\n', '        ', 'mReactButton', '.', 'setOnClickListener', '(', 'this', ')', ';', '\n', '        ', 'mReactButton', '.', 'setOnLongClickListener', '(', 'this', ')', ';', '\n', '        ', 'mReactButton', '.', 'setCompoundDrawablesWithIntrinsicBounds', '(', 'R', '.', 'mipmap', '.', 'reset', ',', ' ', '0', ',', ' ', '0', ',', ' ', '0', ')', ';', '\n', '    ', '}', '\n', '<END>']"
master,3f3bd35d5aea81d306af28f9761f163ddad41021,ReactButton.java,reactButtonDefaultState,"    private void reactButtonDefaultState() {
        mCurrentReactState = false;
        mCurrentReactType = DEFAULT;
        mReactButton.setText(LIKE);
        mReactButton.setTextColor(ReactConstance.getColor(ReactConstance.DEFAULT));
        mReactButton.setCompoundDrawablesWithIntrinsicBounds(R.drawable.ic_gray_like, 0, 0, 0);
    }",https://www.github.com/amrdeveloper/reactbutton/commit/3f3bd35d5aea81d306af28f9761f163ddad41021,"    private void reactButtonDefaultState() {
        mCurrentReactState = false;
        mCurrentReactType = DEFAULT;
        mReactButton.setText(LIKE);
        mReactButton.setTextColor(ReactConstance.getColor(ReactConstance.DEFAULT));
        mReactButton.setCompoundDrawablesWithIntrinsicBounds(R.drawable.ic_gray_like, 0, 0, 0);
    }
","['    ', 'private', ' ', 'void', ' ', 'reactButtonDefaultState', '(', ')', ' ', '{', '\n', '        ', 'mCurrentReactState', ' ', '=', ' ', 'false', ';', '\n', '        ', 'mCurrentReactType', ' ', '=', ' ', 'DEFAULT', ';', '\n', '        ', 'mReactButton', '.', 'setText', '(', 'LIKE', ')', ';', '\n', '        ', 'mReactButton', '.', 'setTextColor', '(', 'ReactConstance', '.', 'getColor', '(', 'ReactConstance', '.', 'DEFAULT', ')', ')', ';', '\n', '        ', 'mReactButton', '.', 'setCompoundDrawablesWithIntrinsicBounds', '(', 'R', '.', 'drawable', '.', 'ic_gray_like', ',', ' ', '0', ',', ' ', '0', ',', ' ', '0', ')', ';', '\n', '    ', '}', '\n', '<END>']"
master,3f3bd35d5aea81d306af28f9761f163ddad41021,ReactButton.java,reactButtonLikeState,"    private void reactButtonLikeState() {
        mCurrentReactState = true;
        mCurrentReactType = LIKE;
        mReactButton.setText(LIKE);
        mReactButton.setTextColor(ReactConstance.getColor(ReactConstance.BLUE));
        mReactButton.setCompoundDrawablesWithIntrinsicBounds(R.drawable.ic_gray_like, 0, 0, 0);
    }",https://www.github.com/amrdeveloper/reactbutton/commit/3f3bd35d5aea81d306af28f9761f163ddad41021,"    private void reactButtonLikeState() {
        mCurrentReactState = true;
        mCurrentReactType = LIKE;
        mReactButton.setText(LIKE);
        mReactButton.setTextColor(ReactConstance.getColor(ReactConstance.BLUE));
        mReactButton.setCompoundDrawablesWithIntrinsicBounds(R.drawable.ic_gray_like, 0, 0, 0);
    }
","['    ', 'private', ' ', 'void', ' ', 'reactButtonLikeState', '(', ')', ' ', '{', '\n', '        ', 'mCurrentReactState', ' ', '=', ' ', 'true', ';', '\n', '        ', 'mCurrentReactType', ' ', '=', ' ', 'LIKE', ';', '\n', '        ', 'mReactButton', '.', 'setText', '(', 'LIKE', ')', ';', '\n', '        ', 'mReactButton', '.', 'setTextColor', '(', 'ReactConstance', '.', 'getColor', '(', 'ReactConstance', '.', 'BLUE', ')', ')', ';', '\n', '        ', 'mReactButton', '.', 'setCompoundDrawablesWithIntrinsicBounds', '(', 'R', '.', 'drawable', '.', 'ic_gray_like', ',', ' ', '0', ',', ' ', '0', ',', ' ', '0', ')', ';', '\n', '    ', '}', '\n', '<END>']"
master,3f3bd35d5aea81d306af28f9761f163ddad41021,ReactButton.java,reactButtonLoveState,"    private void reactButtonLoveState() {
        mCurrentReactState = true;
        mCurrentReactType = LOVE;
        mReactButton.setText(mCurrentReactType);
        mReactButton.setTextColor(ReactConstance.getColor(ReactConstance.RED_LOVE));
        mReactButton.setCompoundDrawablesWithIntrinsicBounds(R.drawable.ic_heart, 0, 0, 0);
    }",https://www.github.com/amrdeveloper/reactbutton/commit/3f3bd35d5aea81d306af28f9761f163ddad41021,"    private void reactButtonLoveState() {
        mCurrentReactState = true;
        mCurrentReactType = LOVE;
        mReactButton.setText(mCurrentReactType);
        mReactButton.setTextColor(ReactConstance.getColor(ReactConstance.RED_LOVE));
        mReactButton.setCompoundDrawablesWithIntrinsicBounds(R.drawable.ic_heart, 0, 0, 0);
    }
","['    ', 'private', ' ', 'void', ' ', 'reactButtonLoveState', '(', ')', ' ', '{', '\n', '        ', 'mCurrentReactState', ' ', '=', ' ', 'true', ';', '\n', '        ', 'mCurrentReactType', ' ', '=', ' ', 'LOVE', ';', '\n', '        ', 'mReactButton', '.', 'setText', '(', 'mCurrentReactType', ')', ';', '\n', '        ', 'mReactButton', '.', 'setTextColor', '(', 'ReactConstance', '.', 'getColor', '(', 'ReactConstance', '.', 'RED_LOVE', ')', ')', ';', '\n', '        ', 'mReactButton', '.', 'setCompoundDrawablesWithIntrinsicBounds', '(', 'R', '.', 'drawable', '.', 'ic_heart', ',', ' ', '0', ',', ' ', '0', ',', ' ', '0', ')', ';', '\n', '    ', '}', '\n', '<END>']"
master,3f3bd35d5aea81d306af28f9761f163ddad41021,ReactButton.java,reactButtonSmileState,"    private void reactButtonSmileState() {
        mCurrentReactState = true;
        mCurrentReactType = SMILE;
        mReactButton.setText(mCurrentReactType);
        mReactButton.setTextColor(ReactConstance.getColor(ReactConstance.YELLOW_HAHA));
        mReactButton.setCompoundDrawablesWithIntrinsicBounds(R.drawable.ic_happy, 0, 0, 0);
    }",https://www.github.com/amrdeveloper/reactbutton/commit/3f3bd35d5aea81d306af28f9761f163ddad41021,"    private void reactButtonSmileState() {
        mCurrentReactState = true;
        mCurrentReactType = SMILE;
        mReactButton.setText(mCurrentReactType);
        mReactButton.setTextColor(ReactConstance.getColor(ReactConstance.YELLOW_HAHA));
        mReactButton.setCompoundDrawablesWithIntrinsicBounds(R.drawable.ic_happy, 0, 0, 0);
    }
","['    ', 'private', ' ', 'void', ' ', 'reactButtonSmileState', '(', ')', ' ', '{', '\n', '        ', 'mCurrentReactState', ' ', '=', ' ', 'true', ';', '\n', '        ', 'mCurrentReactType', ' ', '=', ' ', 'SMILE', ';', '\n', '        ', 'mReactButton', '.', 'setText', '(', 'mCurrentReactType', ')', ';', '\n', '        ', 'mReactButton', '.', 'setTextColor', '(', 'ReactConstance', '.', 'getColor', '(', 'ReactConstance', '.', 'YELLOW_HAHA', ')', ')', ';', '\n', '        ', 'mReactButton', '.', 'setCompoundDrawablesWithIntrinsicBounds', '(', 'R', '.', 'drawable', '.', 'ic_happy', ',', ' ', '0', ',', ' ', '0', ',', ' ', '0', ')', ';', '\n', '    ', '}', '\n', '<END>']"
master,3f3bd35d5aea81d306af28f9761f163ddad41021,ReactButton.java,reactButtonWowState,"    private void reactButtonWowState() {
        mCurrentReactState = true;
        mCurrentReactType = WOW;
        mReactButton.setText(mCurrentReactType);
        mReactButton.setTextColor(ReactConstance.getColor(ReactConstance.YELLOW_WOW));
        mReactButton.setCompoundDrawablesWithIntrinsicBounds(R.drawable.ic_surprise, 0, 0, 0);
    }",https://www.github.com/amrdeveloper/reactbutton/commit/3f3bd35d5aea81d306af28f9761f163ddad41021,"    private void reactButtonWowState() {
        mCurrentReactState = true;
        mCurrentReactType = WOW;
        mReactButton.setText(mCurrentReactType);
        mReactButton.setTextColor(ReactConstance.getColor(ReactConstance.YELLOW_WOW));
        mReactButton.setCompoundDrawablesWithIntrinsicBounds(R.drawable.ic_surprise, 0, 0, 0);
    }
","['    ', 'private', ' ', 'void', ' ', 'reactButtonWowState', '(', ')', ' ', '{', '\n', '        ', 'mCurrentReactState', ' ', '=', ' ', 'true', ';', '\n', '        ', 'mCurrentReactType', ' ', '=', ' ', 'WOW', ';', '\n', '        ', 'mReactButton', '.', 'setText', '(', 'mCurrentReactType', ')', ';', '\n', '        ', 'mReactButton', '.', 'setTextColor', '(', 'ReactConstance', '.', 'getColor', '(', 'ReactConstance', '.', 'YELLOW_WOW', ')', ')', ';', '\n', '        ', 'mReactButton', '.', 'setCompoundDrawablesWithIntrinsicBounds', '(', 'R', '.', 'drawable', '.', 'ic_surprise', ',', ' ', '0', ',', ' ', '0', ',', ' ', '0', ')', ';', '\n', '    ', '}', '\n', '<END>']"
master,3f3bd35d5aea81d306af28f9761f163ddad41021,ReactButton.java,reactButtonSadState,"    private void reactButtonSadState() {
        mCurrentReactState = true;
        mCurrentReactType = SAD;
        mReactButton.setText(mCurrentReactType);
        mReactButton.setTextColor(ReactConstance.getColor(ReactConstance.YELLOW_HAHA));
        mReactButton.setCompoundDrawablesWithIntrinsicBounds(R.drawable.ic_sad, 0, 0, 0);
    }",https://www.github.com/amrdeveloper/reactbutton/commit/3f3bd35d5aea81d306af28f9761f163ddad41021,"    private void reactButtonSadState() {
        mCurrentReactState = true;
        mCurrentReactType = SAD;
        mReactButton.setText(mCurrentReactType);
        mReactButton.setTextColor(ReactConstance.getColor(ReactConstance.YELLOW_HAHA));
        mReactButton.setCompoundDrawablesWithIntrinsicBounds(R.drawable.ic_sad, 0, 0, 0);
    }
","['    ', 'private', ' ', 'void', ' ', 'reactButtonSadState', '(', ')', ' ', '{', '\n', '        ', 'mCurrentReactState', ' ', '=', ' ', 'true', ';', '\n', '        ', 'mCurrentReactType', ' ', '=', ' ', 'SAD', ';', '\n', '        ', 'mReactButton', '.', 'setText', '(', 'mCurrentReactType', ')', ';', '\n', '        ', 'mReactButton', '.', 'setTextColor', '(', 'ReactConstance', '.', 'getColor', '(', 'ReactConstance', '.', 'YELLOW_HAHA', ')', ')', ';', '\n', '        ', 'mReactButton', '.', 'setCompoundDrawablesWithIntrinsicBounds', '(', 'R', '.', 'drawable', '.', 'ic_sad', ',', ' ', '0', ',', ' ', '0', ',', ' ', '0', ')', ';', '\n', '    ', '}', '\n', '<END>']"
master,3f3bd35d5aea81d306af28f9761f163ddad41021,ReactButton.java,reactButtonAngryState,"    private void reactButtonAngryState() {
        mCurrentReactState = true;
        mCurrentReactType = ANGRY;
        mReactButton.setText(mCurrentReactType);
        mReactButton.setTextColor(ReactConstance.getColor(ReactConstance.RED_ANGRY));
        mReactButton.setCompoundDrawablesWithIntrinsicBounds(R.drawable.ic_angry, 0, 0, 0);
    }",https://www.github.com/amrdeveloper/reactbutton/commit/3f3bd35d5aea81d306af28f9761f163ddad41021,"    private void reactButtonAngryState() {
        mCurrentReactState = true;
        mCurrentReactType = ANGRY;
        mReactButton.setText(mCurrentReactType);
        mReactButton.setTextColor(ReactConstance.getColor(ReactConstance.RED_ANGRY));
        mReactButton.setCompoundDrawablesWithIntrinsicBounds(R.drawable.ic_angry, 0, 0, 0);
    }
","['    ', 'private', ' ', 'void', ' ', 'reactButtonAngryState', '(', ')', ' ', '{', '\n', '        ', 'mCurrentReactState', ' ', '=', ' ', 'true', ';', '\n', '        ', 'mCurrentReactType', ' ', '=', ' ', 'ANGRY', ';', '\n', '        ', 'mReactButton', '.', 'setText', '(', 'mCurrentReactType', ')', ';', '\n', '        ', 'mReactButton', '.', 'setTextColor', '(', 'ReactConstance', '.', 'getColor', '(', 'ReactConstance', '.', 'RED_ANGRY', ')', ')', ';', '\n', '        ', 'mReactButton', '.', 'setCompoundDrawablesWithIntrinsicBounds', '(', 'R', '.', 'drawable', '.', 'ic_angry', ',', ' ', '0', ',', ' ', '0', ',', ' ', '0', ')', ';', '\n', '    ', '}', '\n', '<END>']"
master,3f3bd35d5aea81d306af28f9761f163ddad41021,ReactButton.java,reactButtonDefaultSetting,"    private void reactButtonDefaultSetting() {
        mReactButton.setText(LIKE);
        mReactButton.setOnClickListener(this);
        mReactButton.setOnLongClickListener(this);
        mReactButton.setCompoundDrawablesWithIntrinsicBounds(R.drawable.ic_gray_like, 0, 0, 0);
    }",https://www.github.com/amrdeveloper/reactbutton/commit/3f3bd35d5aea81d306af28f9761f163ddad41021,"    private void reactButtonDefaultSetting() {
        mReactButton.setText(LIKE);
        mReactButton.setOnClickListener(this);
        mReactButton.setOnLongClickListener(this);
        mReactButton.setCompoundDrawablesWithIntrinsicBounds(R.drawable.ic_gray_like, 0, 0, 0);
    }
","['    ', 'private', ' ', 'void', ' ', 'reactButtonDefaultSetting', '(', ')', ' ', '{', '\n', '        ', 'mReactButton', '.', 'setText', '(', 'LIKE', ')', ';', '\n', '        ', 'mReactButton', '.', 'setOnClickListener', '(', 'this', ')', ';', '\n', '        ', 'mReactButton', '.', 'setOnLongClickListener', '(', 'this', ')', ';', '\n', '        ', 'mReactButton', '.', 'setCompoundDrawablesWithIntrinsicBounds', '(', 'R', '.', 'drawable', '.', 'ic_gray_like', ',', ' ', '0', ',', ' ', '0', ',', ' ', '0', ')', ';', '\n', '    ', '}', '\n', '<END>']"
master,46fb8a22aac811ba8506110eb83c2cf26a02ba3d,ReactButton.java,onClickLikeAndDisLike,"    private void onClickLikeAndDisLike() {
        //Code When User Click On Button
        //If State is true , dislike The Button And Return To Default State
        if (mCurrentReactState) {
            updateReactButtonByReaction(mDefaultReaction);",https://www.github.com/amrdeveloper/reactbutton/commit/46fb8a22aac811ba8506110eb83c2cf26a02ba3d,"    private void onClickLikeAndDisLike() {
        
        
        if (mCurrentReactState) {
            updateReactButtonByReaction(mDefaultReaction);
","['    ', 'private', ' ', 'void', ' ', 'onClickLikeAndDisLike', '(', ')', ' ', '{', '\n', '        ', '\n', '        ', '\n', '        ', 'if', ' ', '(', 'mCurrentReactState', ')', ' ', '{', '\n', '            ', 'updateReactButtonByReaction', '(', 'mDefaultReaction', ')', ';', '\n', '<END>']"
master,46fb8a22aac811ba8506110eb83c2cf26a02ba3d,ReactButton.java,onClickImageButtons,"    private void onClickImageButtons() {
        imgButtonSetListener(mImgButtonOne, 0);
        imgButtonSetListener(mImgButtonTwo, 1);
        imgButtonSetListener(mImgButtonThree, 2);
        imgButtonSetListener(mImgButtonFour, 3);
        imgButtonSetListener(mImgButtonFive, 4);
        imgButtonSetListener(mImgButtonSix, 5);
    }",https://www.github.com/amrdeveloper/reactbutton/commit/46fb8a22aac811ba8506110eb83c2cf26a02ba3d,"    private void onClickImageButtons() {
        imgButtonSetListener(mImgButtonOne, 0);
        imgButtonSetListener(mImgButtonTwo, 1);
        imgButtonSetListener(mImgButtonThree, 2);
        imgButtonSetListener(mImgButtonFour, 3);
        imgButtonSetListener(mImgButtonFive, 4);
        imgButtonSetListener(mImgButtonSix, 5);
    }
","['    ', 'private', ' ', 'void', ' ', 'onClickImageButtons', '(', ')', ' ', '{', '\n', '        ', 'imgButtonSetListener', '(', 'mImgButtonOne', ',', ' ', '0', ')', ';', '\n', '        ', 'imgButtonSetListener', '(', 'mImgButtonTwo', ',', ' ', '1', ')', ';', '\n', '        ', 'imgButtonSetListener', '(', 'mImgButtonThree', ',', ' ', '2', ')', ';', '\n', '        ', 'imgButtonSetListener', '(', 'mImgButtonFour', ',', ' ', '3', ')', ';', '\n', '        ', 'imgButtonSetListener', '(', 'mImgButtonFive', ',', ' ', '4', ')', ';', '\n', '        ', 'imgButtonSetListener', '(', 'mImgButtonSix', ',', ' ', '5', ')', ';', '\n', '    ', '}', '\n', '<END>']"
master,46fb8a22aac811ba8506110eb83c2cf26a02ba3d,ReactButton.java,onClick,"            public void onClick(View v) {
                updateReactButtonByReaction(mReactionPack[reactIndex]);
                mReactAlertDialog.dismiss();
            }",https://www.github.com/amrdeveloper/reactbutton/commit/46fb8a22aac811ba8506110eb83c2cf26a02ba3d,"            public void onClick(View v) {
                updateReactButtonByReaction(mReactionPack[reactIndex]);
                mReactAlertDialog.dismiss();
            }
","['            ', 'public', ' ', 'void', ' ', 'onClick', '(', 'View', ' ', 'v', ')', ' ', '{', '\n', '                ', 'updateReactButtonByReaction', '(', 'mReactionPack', '[', 'reactIndex', ']', ')', ';', '\n', '                ', 'mReactAlertDialog', '.', 'dismiss', '(', ')', ';', '\n', '            ', '}', '\n', '<END>']"
master,46fb8a22aac811ba8506110eb83c2cf26a02ba3d,ReactButton.java,resetReactionsIcons,"    private void resetReactionsIcons() {
        for (int index = 0; index < REACTIONS_NUMBER; index++) {
            mReactImgArray[index].setImageResource(mReactionPack[index].getReactIconId());",https://www.github.com/amrdeveloper/reactbutton/commit/46fb8a22aac811ba8506110eb83c2cf26a02ba3d,"    private void resetReactionsIcons() {
        for (int index = 0; index < REACTIONS_NUMBER; index++) {
            mReactImgArray[index].setImageResource(mReactionPack[index].getReactIconId());
","['    ', 'private', ' ', 'void', ' ', 'resetReactionsIcons', '(', ')', ' ', '{', '\n', '        ', 'for', ' ', '(', 'int', ' ', 'index', ' ', '=', ' ', '0', ';', ' ', 'index', ' ', '<', ' ', 'REACTIONS_NUMBER', ';', ' ', 'index', '+', '+', ')', ' ', '{', '\n', '            ', 'mReactImgArray', '[', 'index', ']', '.', 'setImageResource', '(', 'mReactionPack', '[', 'index', ']', '.', 'getReactIconId', '(', ')', ')', ';', '\n', '<END>']"
master,46fb8a22aac811ba8506110eb83c2cf26a02ba3d,ReactButton.java,reactButtonDefaultSetting,"    private void reactButtonDefaultSetting() {
        mReactButton.setText(mDefaultReaction.getReactText());
        mReactButton.setOnClickListener(this);
        mReactButton.setOnLongClickListener(this);
        mReactButton.setCompoundDrawablesWithIntrinsicBounds(mDefaultReaction.getReactIconId(), 0, 0, 0);
    }",https://www.github.com/amrdeveloper/reactbutton/commit/46fb8a22aac811ba8506110eb83c2cf26a02ba3d,"    private void reactButtonDefaultSetting() {
        mReactButton.setText(mDefaultReaction.getReactText());
        mReactButton.setOnClickListener(this);
        mReactButton.setOnLongClickListener(this);
        mReactButton.setCompoundDrawablesWithIntrinsicBounds(mDefaultReaction.getReactIconId(), 0, 0, 0);
    }
","['    ', 'private', ' ', 'void', ' ', 'reactButtonDefaultSetting', '(', ')', ' ', '{', '\n', '        ', 'mReactButton', '.', 'setText', '(', 'mDefaultReaction', '.', 'getReactText', '(', ')', ')', ';', '\n', '        ', 'mReactButton', '.', 'setOnClickListener', '(', 'this', ')', ';', '\n', '        ', 'mReactButton', '.', 'setOnLongClickListener', '(', 'this', ')', ';', '\n', '        ', 'mReactButton', '.', 'setCompoundDrawablesWithIntrinsicBounds', '(', 'mDefaultReaction', '.', 'getReactIconId', '(', ')', ',', ' ', '0', ',', ' ', '0', ',', ' ', '0', ')', ';', '\n', '    ', '}', '\n', '<END>']"
