Branch Name,Commit Hash,File Name,Method Name,Method Code,Commit Link,Method Code No Comments,Tokens
master,8b316cd419857a7156dea525d945ec1fadb30128,InternalAccessor.java,getRaw,"        public InputStream getRaw(@NonNull String resName) throws ResourceNotFoundException {
            InputStream stream = InternalAccessor.getRaw(context, resName);
            if (saveToResourcesHolder)
                holder.put(resName, stream);
            return stream;
        }",https://www.github.com/anggrayudi/android-hidden-api/commit/8b316cd419857a7156dea525d945ec1fadb30128,"        public InputStream getRaw(@NonNull String resName) throws ResourceNotFoundException {
            InputStream stream = InternalAccessor.getRaw(context, resName);
            if (saveToResourcesHolder)
                holder.put(resName, stream);
            return stream;
        }
","['        ', 'public', ' ', 'InputStream', ' ', 'getRaw', '(', '@NonNull', ' ', 'String', ' ', 'resName', ')', ' ', 'throws', ' ', 'ResourceNotFoundException', ' ', '{', '\n', '            ', 'InputStream', ' ', 'stream', ' ', '=', ' ', 'InternalAccessor', '.', 'getRaw', '(', 'context', ',', ' ', 'resName', ')', ';', '\n', '            ', 'if', ' ', '(', 'saveToResourcesHolder', ')', '\n', '                ', 'holder', '.', 'put', '(', 'resName', ',', ' ', 'stream', ')', ';', '\n', '            ', 'return', ' ', 'stream', ';', '\n', '        ', '}', '\n', '<END>']"
master,8b316cd419857a7156dea525d945ec1fadb30128,InternalAccessor.java,getIntArray,"        public int[] getIntArray(@NonNull String resName) throws ResourceNotFoundException {
            int[] ints = InternalAccessor.getIntArray(context, resName);
            if (saveToResourcesHolder)
                holder.put(resName, ints);
            return ints;
        }",https://www.github.com/anggrayudi/android-hidden-api/commit/8b316cd419857a7156dea525d945ec1fadb30128,"        public int[] getIntArray(@NonNull String resName) throws ResourceNotFoundException {
            int[] ints = InternalAccessor.getIntArray(context, resName);
            if (saveToResourcesHolder)
                holder.put(resName, ints);
            return ints;
        }
","['        ', 'public', ' ', 'int', '[', ']', ' ', 'getIntArray', '(', '@NonNull', ' ', 'String', ' ', 'resName', ')', ' ', 'throws', ' ', 'ResourceNotFoundException', ' ', '{', '\n', '            ', 'int', '[', ']', ' ', 'ints', ' ', '=', ' ', 'InternalAccessor', '.', 'getIntArray', '(', 'context', ',', ' ', 'resName', ')', ';', '\n', '            ', 'if', ' ', '(', 'saveToResourcesHolder', ')', '\n', '                ', 'holder', '.', 'put', '(', 'resName', ',', ' ', 'ints', ')', ';', '\n', '            ', 'return', ' ', 'ints', ';', '\n', '        ', '}', '\n', '<END>']"
master,8b316cd419857a7156dea525d945ec1fadb30128,InternalAccessor.java,getString,"        public String getString(@NonNull String resName) throws ResourceNotFoundException {
            String string = InternalAccessor.getString(context, resName);
            if (saveToResourcesHolder)
                holder.put(resName, string);
            return string;
        }",https://www.github.com/anggrayudi/android-hidden-api/commit/8b316cd419857a7156dea525d945ec1fadb30128,"        public String getString(@NonNull String resName) throws ResourceNotFoundException {
            String string = InternalAccessor.getString(context, resName);
            if (saveToResourcesHolder)
                holder.put(resName, string);
            return string;
        }
","['        ', 'public', ' ', 'String', ' ', 'getString', '(', '@NonNull', ' ', 'String', ' ', 'resName', ')', ' ', 'throws', ' ', 'ResourceNotFoundException', ' ', '{', '\n', '            ', 'String', ' ', 'string', ' ', '=', ' ', 'InternalAccessor', '.', 'getString', '(', 'context', ',', ' ', 'resName', ')', ';', '\n', '            ', 'if', ' ', '(', 'saveToResourcesHolder', ')', '\n', '                ', 'holder', '.', 'put', '(', 'resName', ',', ' ', 'string', ')', ';', '\n', '            ', 'return', ' ', 'string', ';', '\n', '        ', '}', '\n', '<END>']"
master,8b316cd419857a7156dea525d945ec1fadb30128,ResourcesHolder.java,put,"    public ResourcesHolder put(String key, short value){
        mValues.put(key, value);
        return this;
    }",https://www.github.com/anggrayudi/android-hidden-api/commit/8b316cd419857a7156dea525d945ec1fadb30128,"    public ResourcesHolder put(String key, short value){
        mValues.put(key, value);
        return this;
    }
","['    ', 'public', ' ', 'ResourcesHolder', ' ', 'put', '(', 'String', ' ', 'key', ',', ' ', 'short', ' ', 'value', ')', '{', '\n', '        ', 'mValues', '.', 'put', '(', 'key', ',', ' ', 'value', ')', ';', '\n', '        ', 'return', ' ', 'this', ';', '\n', '    ', '}', '\n', '<END>']"
master,8b316cd419857a7156dea525d945ec1fadb30128,ResourcesHolder.java,put,"    public ResourcesHolder put(String key, byte value){
        mValues.put(key, value);
        return this;
    }",https://www.github.com/anggrayudi/android-hidden-api/commit/8b316cd419857a7156dea525d945ec1fadb30128,"    public ResourcesHolder put(String key, byte value){
        mValues.put(key, value);
        return this;
    }
","['    ', 'public', ' ', 'ResourcesHolder', ' ', 'put', '(', 'String', ' ', 'key', ',', ' ', 'byte', ' ', 'value', ')', '{', '\n', '        ', 'mValues', '.', 'put', '(', 'key', ',', ' ', 'value', ')', ';', '\n', '        ', 'return', ' ', 'this', ';', '\n', '    ', '}', '\n', '<END>']"
master,8b316cd419857a7156dea525d945ec1fadb30128,ResourcesHolder.java,put,"    public ResourcesHolder put(String key, char value){
        mValues.put(key, value);
        return this;
    }",https://www.github.com/anggrayudi/android-hidden-api/commit/8b316cd419857a7156dea525d945ec1fadb30128,"    public ResourcesHolder put(String key, char value){
        mValues.put(key, value);
        return this;
    }
","['    ', 'public', ' ', 'ResourcesHolder', ' ', 'put', '(', 'String', ' ', 'key', ',', ' ', 'char', ' ', 'value', ')', '{', '\n', '        ', 'mValues', '.', 'put', '(', 'key', ',', ' ', 'value', ')', ';', '\n', '        ', 'return', ' ', 'this', ';', '\n', '    ', '}', '\n', '<END>']"
master,8b316cd419857a7156dea525d945ec1fadb30128,ResourcesHolder.java,put,"    public ResourcesHolder put(String key, boolean value){
        mValues.put(key, value);
        return this;
    }",https://www.github.com/anggrayudi/android-hidden-api/commit/8b316cd419857a7156dea525d945ec1fadb30128,"    public ResourcesHolder put(String key, boolean value){
        mValues.put(key, value);
        return this;
    }
","['    ', 'public', ' ', 'ResourcesHolder', ' ', 'put', '(', 'String', ' ', 'key', ',', ' ', 'boolean', ' ', 'value', ')', '{', '\n', '        ', 'mValues', '.', 'put', '(', 'key', ',', ' ', 'value', ')', ';', '\n', '        ', 'return', ' ', 'this', ';', '\n', '    ', '}', '\n', '<END>']"
master,8b316cd419857a7156dea525d945ec1fadb30128,ResourcesHolder.java,put,"    public ResourcesHolder put(String key, long value){
        mValues.put(key, value);
        return this;
    }",https://www.github.com/anggrayudi/android-hidden-api/commit/8b316cd419857a7156dea525d945ec1fadb30128,"    public ResourcesHolder put(String key, long value){
        mValues.put(key, value);
        return this;
    }
","['    ', 'public', ' ', 'ResourcesHolder', ' ', 'put', '(', 'String', ' ', 'key', ',', ' ', 'long', ' ', 'value', ')', '{', '\n', '        ', 'mValues', '.', 'put', '(', 'key', ',', ' ', 'value', ')', ';', '\n', '        ', 'return', ' ', 'this', ';', '\n', '    ', '}', '\n', '<END>']"
master,8b316cd419857a7156dea525d945ec1fadb30128,ResourcesHolder.java,put,"    public ResourcesHolder put(String key, float value){
        mValues.put(key, value);
        return this;
    }",https://www.github.com/anggrayudi/android-hidden-api/commit/8b316cd419857a7156dea525d945ec1fadb30128,"    public ResourcesHolder put(String key, float value){
        mValues.put(key, value);
        return this;
    }
","['    ', 'public', ' ', 'ResourcesHolder', ' ', 'put', '(', 'String', ' ', 'key', ',', ' ', 'float', ' ', 'value', ')', '{', '\n', '        ', 'mValues', '.', 'put', '(', 'key', ',', ' ', 'value', ')', ';', '\n', '        ', 'return', ' ', 'this', ';', '\n', '    ', '}', '\n', '<END>']"
master,8b316cd419857a7156dea525d945ec1fadb30128,ResourcesHolder.java,put,"    public ResourcesHolder put(String key, double value){
        mValues.put(key, value);
        return this;
    }",https://www.github.com/anggrayudi/android-hidden-api/commit/8b316cd419857a7156dea525d945ec1fadb30128,"    public ResourcesHolder put(String key, double value){
        mValues.put(key, value);
        return this;
    }
","['    ', 'public', ' ', 'ResourcesHolder', ' ', 'put', '(', 'String', ' ', 'key', ',', ' ', 'double', ' ', 'value', ')', '{', '\n', '        ', 'mValues', '.', 'put', '(', 'key', ',', ' ', 'value', ')', ';', '\n', '        ', 'return', ' ', 'this', ';', '\n', '    ', '}', '\n', '<END>']"
master,8b316cd419857a7156dea525d945ec1fadb30128,ResourcesHolder.java,put,"    public ResourcesHolder put(String key, String value){
        mValues.put(key, value);
        return this;
    }",https://www.github.com/anggrayudi/android-hidden-api/commit/8b316cd419857a7156dea525d945ec1fadb30128,"    public ResourcesHolder put(String key, String value){
        mValues.put(key, value);
        return this;
    }
","['    ', 'public', ' ', 'ResourcesHolder', ' ', 'put', '(', 'String', ' ', 'key', ',', ' ', 'String', ' ', 'value', ')', '{', '\n', '        ', 'mValues', '.', 'put', '(', 'key', ',', ' ', 'value', ')', ';', '\n', '        ', 'return', ' ', 'this', ';', '\n', '    ', '}', '\n', '<END>']"
master,8b316cd419857a7156dea525d945ec1fadb30128,ResourcesHolder.java,put,"    public ResourcesHolder put(String key, Object object){
        mValues.put(key, object);
        return this;
    }",https://www.github.com/anggrayudi/android-hidden-api/commit/8b316cd419857a7156dea525d945ec1fadb30128,"    public ResourcesHolder put(String key, Object object){
        mValues.put(key, object);
        return this;
    }
","['    ', 'public', ' ', 'ResourcesHolder', ' ', 'put', '(', 'String', ' ', 'key', ',', ' ', 'Object', ' ', 'object', ')', '{', '\n', '        ', 'mValues', '.', 'put', '(', 'key', ',', ' ', 'object', ')', ';', '\n', '        ', 'return', ' ', 'this', ';', '\n', '    ', '}', '\n', '<END>']"
master,8b316cd419857a7156dea525d945ec1fadb30128,ResourcesHolder.java,sort,"    public void sort(Sort sortType){
        TreeMap<String, Object> treeMap = new TreeMap<>();
        treeMap.putAll(mValues);
        if (sortType == Sort.DESCENDING){
            treeMap.descendingMap();
        }
        mValues.clear();
        mValues.putAll(treeMap);
    }",https://www.github.com/anggrayudi/android-hidden-api/commit/8b316cd419857a7156dea525d945ec1fadb30128,"    public void sort(Sort sortType){
        TreeMap<String, Object> treeMap = new TreeMap<>();
        treeMap.putAll(mValues);
        if (sortType == Sort.DESCENDING){
            treeMap.descendingMap();
        }
        mValues.clear();
        mValues.putAll(treeMap);
    }
","['    ', 'public', ' ', 'void', ' ', 'sort', '(', 'Sort', ' ', 'sortType', ')', '{', '\n', '        ', 'TreeMap', '<', 'String', ',', ' ', 'Object', '>', ' ', 'treeMap', ' ', '=', ' ', 'new', ' ', 'TreeMap', '<', '>', '(', ')', ';', '\n', '        ', 'treeMap', '.', 'putAll', '(', 'mValues', ')', ';', '\n', '        ', 'if', ' ', '(', 'sortType', ' ', '=', '=', ' ', 'Sort', '.', 'DESCENDING', ')', '{', '\n', '            ', 'treeMap', '.', 'descendingMap', '(', ')', ';', '\n', '        ', '}', '\n', '        ', 'mValues', '.', 'clear', '(', ')', ';', '\n', '        ', 'mValues', '.', 'putAll', '(', 'treeMap', ')', ';', '\n', '    ', '}', '\n', '<END>']"
master,8b316cd419857a7156dea525d945ec1fadb30128,ResourcesHolder.java,isCompatibleCast,"    private boolean isCompatibleCast(String key, Class<?> classToCast){
        Object obj = mValues.get(key);
        try{
            if (mValues.get(key) instanceof Number && obj == null) {",https://www.github.com/anggrayudi/android-hidden-api/commit/8b316cd419857a7156dea525d945ec1fadb30128,"    private boolean isCompatibleCast(String key, Class<?> classToCast){
        Object obj = mValues.get(key);
        try{
            if (mValues.get(key) instanceof Number && obj == null) {
","['    ', 'private', ' ', 'boolean', ' ', 'isCompatibleCast', '(', 'String', ' ', 'key', ',', ' ', 'Class', '<', '?', '>', ' ', 'classToCast', ')', '{', '\n', '        ', 'Object', ' ', 'obj', ' ', '=', ' ', 'mValues', '.', 'get', '(', 'key', ')', ';', '\n', '        ', 'try', '{', '\n', '            ', 'if', ' ', '(', 'mValues', '.', 'get', '(', 'key', ')', ' ', 'instanceof', ' ', 'Number', ' ', '&', '&', ' ', 'obj', ' ', '=', '=', ' ', 'null', ')', ' ', '{', '\n', '<END>']"
master,60df0cf1e34b402c1d4608966932f3782c942741,InternalAccessor.java,getColor,"    public static int getColor(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return ContextCompat.getColor(context, getResourceId(""color"", resName));",https://www.github.com/anggrayudi/android-hidden-api/commit/60df0cf1e34b402c1d4608966932f3782c942741,"    public static int getColor(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return ContextCompat.getColor(context, getResourceId(""color"", resName));
","['    ', 'public', ' ', 'static', ' ', 'int', ' ', 'getColor', '(', 'Context', ' ', 'context', ',', ' ', '@NonNull', ' ', 'String', ' ', 'resName', ')', ' ', 'throws', ' ', 'ResourceNotFoundException', ' ', '{', '\n', '        ', 'try', ' ', '{', '\n', '            ', 'return', ' ', 'ContextCompat', '.', 'getColor', '(', 'context', ',', ' ', 'getResourceId', '(', '""', 'color', '""', ',', ' ', 'resName', ')', ')', ';', '\n', '<END>']"
master,60df0cf1e34b402c1d4608966932f3782c942741,InternalAccessor.java,getMipmap,"    public static Drawable getMipmap(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return ContextCompat.getDrawable(context, getResourceId(""mipmap"", resName));",https://www.github.com/anggrayudi/android-hidden-api/commit/60df0cf1e34b402c1d4608966932f3782c942741,"    public static Drawable getMipmap(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return ContextCompat.getDrawable(context, getResourceId(""mipmap"", resName));
","['    ', 'public', ' ', 'static', ' ', 'Drawable', ' ', 'getMipmap', '(', 'Context', ' ', 'context', ',', ' ', '@NonNull', ' ', 'String', ' ', 'resName', ')', ' ', 'throws', ' ', 'ResourceNotFoundException', ' ', '{', '\n', '        ', 'try', ' ', '{', '\n', '            ', 'return', ' ', 'ContextCompat', '.', 'getDrawable', '(', 'context', ',', ' ', 'getResourceId', '(', '""', 'mipmap', '""', ',', ' ', 'resName', ')', ')', ';', '\n', '<END>']"
master,745c491e38e62e55cfef5177f23b46c66d790335,InternalAccessor.java,getAnimation,"    public static XmlResourceParser getAnimation(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return context.getResources().getAnimation(getResourceId(ANIM, resName));",https://www.github.com/anggrayudi/android-hidden-api/commit/745c491e38e62e55cfef5177f23b46c66d790335,"    public static XmlResourceParser getAnimation(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return context.getResources().getAnimation(getResourceId(ANIM, resName));
","['    ', 'public', ' ', 'static', ' ', 'XmlResourceParser', ' ', 'getAnimation', '(', 'Context', ' ', 'context', ',', ' ', '@NonNull', ' ', 'String', ' ', 'resName', ')', ' ', 'throws', ' ', 'ResourceNotFoundException', ' ', '{', '\n', '        ', 'try', ' ', '{', '\n', '            ', 'return', ' ', 'context', '.', 'getResources', '(', ')', '.', 'getAnimation', '(', 'getResourceId', '(', 'ANIM', ',', ' ', 'resName', ')', ')', ';', '\n', '<END>']"
master,745c491e38e62e55cfef5177f23b46c66d790335,InternalAccessor.java,getColor,"    public static int getColor(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return ContextCompat.getColor(context, getResourceId(COLOR, resName));",https://www.github.com/anggrayudi/android-hidden-api/commit/745c491e38e62e55cfef5177f23b46c66d790335,"    public static int getColor(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return ContextCompat.getColor(context, getResourceId(COLOR, resName));
","['    ', 'public', ' ', 'static', ' ', 'int', ' ', 'getColor', '(', 'Context', ' ', 'context', ',', ' ', '@NonNull', ' ', 'String', ' ', 'resName', ')', ' ', 'throws', ' ', 'ResourceNotFoundException', ' ', '{', '\n', '        ', 'try', ' ', '{', '\n', '            ', 'return', ' ', 'ContextCompat', '.', 'getColor', '(', 'context', ',', ' ', 'getResourceId', '(', 'COLOR', ',', ' ', 'resName', ')', ')', ';', '\n', '<END>']"
master,745c491e38e62e55cfef5177f23b46c66d790335,InternalAccessor.java,getDimension,"    public static float getDimension(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return context.getResources().getDimension(getResourceId(DIMEN, resName));",https://www.github.com/anggrayudi/android-hidden-api/commit/745c491e38e62e55cfef5177f23b46c66d790335,"    public static float getDimension(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return context.getResources().getDimension(getResourceId(DIMEN, resName));
","['    ', 'public', ' ', 'static', ' ', 'float', ' ', 'getDimension', '(', 'Context', ' ', 'context', ',', ' ', '@NonNull', ' ', 'String', ' ', 'resName', ')', ' ', 'throws', ' ', 'ResourceNotFoundException', ' ', '{', '\n', '        ', 'try', ' ', '{', '\n', '            ', 'return', ' ', 'context', '.', 'getResources', '(', ')', '.', 'getDimension', '(', 'getResourceId', '(', 'DIMEN', ',', ' ', 'resName', ')', ')', ';', '\n', '<END>']"
master,745c491e38e62e55cfef5177f23b46c66d790335,InternalAccessor.java,getDrawable,"    public static Drawable getDrawable(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return ContextCompat.getDrawable(context, getResourceId(DRAWABLE, resName));",https://www.github.com/anggrayudi/android-hidden-api/commit/745c491e38e62e55cfef5177f23b46c66d790335,"    public static Drawable getDrawable(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return ContextCompat.getDrawable(context, getResourceId(DRAWABLE, resName));
","['    ', 'public', ' ', 'static', ' ', 'Drawable', ' ', 'getDrawable', '(', 'Context', ' ', 'context', ',', ' ', '@NonNull', ' ', 'String', ' ', 'resName', ')', ' ', 'throws', ' ', 'ResourceNotFoundException', ' ', '{', '\n', '        ', 'try', ' ', '{', '\n', '            ', 'return', ' ', 'ContextCompat', '.', 'getDrawable', '(', 'context', ',', ' ', 'getResourceId', '(', 'DRAWABLE', ',', ' ', 'resName', ')', ')', ';', '\n', '<END>']"
master,745c491e38e62e55cfef5177f23b46c66d790335,InternalAccessor.java,getFraction,"    public static float getFraction(Context context, @NonNull String resName, int base, int pbase) throws ResourceNotFoundException {
        try {
            return context.getResources().getFraction(getResourceId(FRACTION, resName), base, pbase);",https://www.github.com/anggrayudi/android-hidden-api/commit/745c491e38e62e55cfef5177f23b46c66d790335,"    public static float getFraction(Context context, @NonNull String resName, int base, int pbase) throws ResourceNotFoundException {
        try {
            return context.getResources().getFraction(getResourceId(FRACTION, resName), base, pbase);
","['    ', 'public', ' ', 'static', ' ', 'float', ' ', 'getFraction', '(', 'Context', ' ', 'context', ',', ' ', '@NonNull', ' ', 'String', ' ', 'resName', ',', ' ', 'int', ' ', 'base', ',', ' ', 'int', ' ', 'pbase', ')', ' ', 'throws', ' ', 'ResourceNotFoundException', ' ', '{', '\n', '        ', 'try', ' ', '{', '\n', '            ', 'return', ' ', 'context', '.', 'getResources', '(', ')', '.', 'getFraction', '(', 'getResourceId', '(', 'FRACTION', ',', ' ', 'resName', ')', ',', ' ', 'base', ',', ' ', 'pbase', ')', ';', '\n', '<END>']"
master,745c491e38e62e55cfef5177f23b46c66d790335,InternalAccessor.java,getInteger,"    public static int getInteger(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return context.getResources().getInteger(getResourceId(INTEGER, resName));",https://www.github.com/anggrayudi/android-hidden-api/commit/745c491e38e62e55cfef5177f23b46c66d790335,"    public static int getInteger(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return context.getResources().getInteger(getResourceId(INTEGER, resName));
","['    ', 'public', ' ', 'static', ' ', 'int', ' ', 'getInteger', '(', 'Context', ' ', 'context', ',', ' ', '@NonNull', ' ', 'String', ' ', 'resName', ')', ' ', 'throws', ' ', 'ResourceNotFoundException', ' ', '{', '\n', '        ', 'try', ' ', '{', '\n', '            ', 'return', ' ', 'context', '.', 'getResources', '(', ')', '.', 'getInteger', '(', 'getResourceId', '(', 'INTEGER', ',', ' ', 'resName', ')', ')', ';', '\n', '<END>']"
master,745c491e38e62e55cfef5177f23b46c66d790335,InternalAccessor.java,getLayout,"    public static XmlResourceParser getLayout(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return context.getResources().getLayout(getResourceId(LAYOUT, resName));",https://www.github.com/anggrayudi/android-hidden-api/commit/745c491e38e62e55cfef5177f23b46c66d790335,"    public static XmlResourceParser getLayout(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return context.getResources().getLayout(getResourceId(LAYOUT, resName));
","['    ', 'public', ' ', 'static', ' ', 'XmlResourceParser', ' ', 'getLayout', '(', 'Context', ' ', 'context', ',', ' ', '@NonNull', ' ', 'String', ' ', 'resName', ')', ' ', 'throws', ' ', 'ResourceNotFoundException', ' ', '{', '\n', '        ', 'try', ' ', '{', '\n', '            ', 'return', ' ', 'context', '.', 'getResources', '(', ')', '.', 'getLayout', '(', 'getResourceId', '(', 'LAYOUT', ',', ' ', 'resName', ')', ')', ';', '\n', '<END>']"
master,745c491e38e62e55cfef5177f23b46c66d790335,InternalAccessor.java,getMenu,"    public static XmlResourceParser getMenu(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return context.getResources().getLayout(getResourceId(MENU, resName));",https://www.github.com/anggrayudi/android-hidden-api/commit/745c491e38e62e55cfef5177f23b46c66d790335,"    public static XmlResourceParser getMenu(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return context.getResources().getLayout(getResourceId(MENU, resName));
","['    ', 'public', ' ', 'static', ' ', 'XmlResourceParser', ' ', 'getMenu', '(', 'Context', ' ', 'context', ',', ' ', '@NonNull', ' ', 'String', ' ', 'resName', ')', ' ', 'throws', ' ', 'ResourceNotFoundException', ' ', '{', '\n', '        ', 'try', ' ', '{', '\n', '            ', 'return', ' ', 'context', '.', 'getResources', '(', ')', '.', 'getLayout', '(', 'getResourceId', '(', 'MENU', ',', ' ', 'resName', ')', ')', ';', '\n', '<END>']"
master,745c491e38e62e55cfef5177f23b46c66d790335,InternalAccessor.java,getMipmap,"    public static Drawable getMipmap(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return ContextCompat.getDrawable(context, getResourceId(MIPMAP, resName));",https://www.github.com/anggrayudi/android-hidden-api/commit/745c491e38e62e55cfef5177f23b46c66d790335,"    public static Drawable getMipmap(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return ContextCompat.getDrawable(context, getResourceId(MIPMAP, resName));
","['    ', 'public', ' ', 'static', ' ', 'Drawable', ' ', 'getMipmap', '(', 'Context', ' ', 'context', ',', ' ', '@NonNull', ' ', 'String', ' ', 'resName', ')', ' ', 'throws', ' ', 'ResourceNotFoundException', ' ', '{', '\n', '        ', 'try', ' ', '{', '\n', '            ', 'return', ' ', 'ContextCompat', '.', 'getDrawable', '(', 'context', ',', ' ', 'getResourceId', '(', 'MIPMAP', ',', ' ', 'resName', ')', ')', ';', '\n', '<END>']"
master,745c491e38e62e55cfef5177f23b46c66d790335,InternalAccessor.java,getRaw,"    public static InputStream getRaw(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return context.getResources().openRawResource(getResourceId(RAW, resName));",https://www.github.com/anggrayudi/android-hidden-api/commit/745c491e38e62e55cfef5177f23b46c66d790335,"    public static InputStream getRaw(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return context.getResources().openRawResource(getResourceId(RAW, resName));
","['    ', 'public', ' ', 'static', ' ', 'InputStream', ' ', 'getRaw', '(', 'Context', ' ', 'context', ',', ' ', '@NonNull', ' ', 'String', ' ', 'resName', ')', ' ', 'throws', ' ', 'ResourceNotFoundException', ' ', '{', '\n', '        ', 'try', ' ', '{', '\n', '            ', 'return', ' ', 'context', '.', 'getResources', '(', ')', '.', 'openRawResource', '(', 'getResourceId', '(', 'RAW', ',', ' ', 'resName', ')', ')', ';', '\n', '<END>']"
master,745c491e38e62e55cfef5177f23b46c66d790335,InternalAccessor.java,getString,"    public static String getString(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return context.getString(getResourceId(STRING, resName));",https://www.github.com/anggrayudi/android-hidden-api/commit/745c491e38e62e55cfef5177f23b46c66d790335,"    public static String getString(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return context.getString(getResourceId(STRING, resName));
","['    ', 'public', ' ', 'static', ' ', 'String', ' ', 'getString', '(', 'Context', ' ', 'context', ',', ' ', '@NonNull', ' ', 'String', ' ', 'resName', ')', ' ', 'throws', ' ', 'ResourceNotFoundException', ' ', '{', '\n', '        ', 'try', ' ', '{', '\n', '            ', 'return', ' ', 'context', '.', 'getString', '(', 'getResourceId', '(', 'STRING', ',', ' ', 'resName', ')', ')', ';', '\n', '<END>']"
master,745c491e38e62e55cfef5177f23b46c66d790335,InternalAccessor.java,getXml,"    public static XmlResourceParser getXml(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return context.getResources().getXml(getResourceId(XML, resName));",https://www.github.com/anggrayudi/android-hidden-api/commit/745c491e38e62e55cfef5177f23b46c66d790335,"    public static XmlResourceParser getXml(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return context.getResources().getXml(getResourceId(XML, resName));
","['    ', 'public', ' ', 'static', ' ', 'XmlResourceParser', ' ', 'getXml', '(', 'Context', ' ', 'context', ',', ' ', '@NonNull', ' ', 'String', ' ', 'resName', ')', ' ', 'throws', ' ', 'ResourceNotFoundException', ' ', '{', '\n', '        ', 'try', ' ', '{', '\n', '            ', 'return', ' ', 'context', '.', 'getResources', '(', ')', '.', 'getXml', '(', 'getResourceId', '(', 'XML', ',', ' ', 'resName', ')', ')', ';', '\n', '<END>']"
master,f51d1c49fdf2db74252470f2193d03ea0b7f5d7c,InternalAccessor.java,getAnimation,"    public static XmlResourceParser getAnimation(@NonNull String resName) throws ResourceNotFoundException {
        try {
            return Resources.getSystem().getAnimation(getResourceId(ANIM, resName));",https://www.github.com/anggrayudi/android-hidden-api/commit/f51d1c49fdf2db74252470f2193d03ea0b7f5d7c,"    public static XmlResourceParser getAnimation(@NonNull String resName) throws ResourceNotFoundException {
        try {
            return Resources.getSystem().getAnimation(getResourceId(ANIM, resName));
","['    ', 'public', ' ', 'static', ' ', 'XmlResourceParser', ' ', 'getAnimation', '(', '@NonNull', ' ', 'String', ' ', 'resName', ')', ' ', 'throws', ' ', 'ResourceNotFoundException', ' ', '{', '\n', '        ', 'try', ' ', '{', '\n', '            ', 'return', ' ', 'Resources', '.', 'getSystem', '(', ')', '.', 'getAnimation', '(', 'getResourceId', '(', 'ANIM', ',', ' ', 'resName', ')', ')', ';', '\n', '<END>']"
master,f51d1c49fdf2db74252470f2193d03ea0b7f5d7c,InternalAccessor.java,getBoolean,"    public static boolean getBoolean(@NonNull String resName) throws ResourceNotFoundException {
        try {
            return Resources.getSystem().getBoolean(getResourceId(BOOL, resName));",https://www.github.com/anggrayudi/android-hidden-api/commit/f51d1c49fdf2db74252470f2193d03ea0b7f5d7c,"    public static boolean getBoolean(@NonNull String resName) throws ResourceNotFoundException {
        try {
            return Resources.getSystem().getBoolean(getResourceId(BOOL, resName));
","['    ', 'public', ' ', 'static', ' ', 'boolean', ' ', 'getBoolean', '(', '@NonNull', ' ', 'String', ' ', 'resName', ')', ' ', 'throws', ' ', 'ResourceNotFoundException', ' ', '{', '\n', '        ', 'try', ' ', '{', '\n', '            ', 'return', ' ', 'Resources', '.', 'getSystem', '(', ')', '.', 'getBoolean', '(', 'getResourceId', '(', 'BOOL', ',', ' ', 'resName', ')', ')', ';', '\n', '<END>']"
